ID_cliente,Genero,Edad,Pareja,Dependientes,Año,Mes,Dia,Antiguedad(meses)
9796-MVYXX,Mujer,67,No,No,2023,4,23,14
7874-ECPQJ,Mujer,72,No,,2023,8,1,4
0020-INWCK,Mujer,43,Sí,Sí,2023,11,3,71
7089-RKVSZ,Hombre,47,Sí,Sí,2024,5,3,8
2683-JXWQQ,Hombre,48,Sí,Sí,2023,5,20,61
9548-ZMVTX,Hombre,30,Sí,Sí,2023,5,7,72
8739-XNIKG,Mujer,56,No,No,2024,3,29,5
9755-JHNMN,Mujer,38,No,No,2024,1,2,49
3981-QSVQI,Hombre,23,No,No,2024,1,29,8
2789-HQBOU,Hombre,22,No,No,2023,7,22,3
3604-WLABM,Mujer,67,No,No,2023,11,27,10
9424-CMPOG,Hombre,46,Sí,Sí,2024,8,13,9
5067-WJEUN,Hombre,45,Sí,Sí,2023,6,2,67
3450-WXOAT,Hombre,30,No,No,2023,11,22,46
9251-WNSOD,Mujer,67,Sí,No,2023,10,10,67
6974-DAFLI,Mujer,38,Sí,No,2023,9,25,55
2616-UUTFK,Hombre,37,Sí,No,2023,11,17,33
7064-JHXCE,Hombre,47,Sí,Sí,2024,4,6,62
5103-MHMHY,Mujer,24,No,Sí,2023,10,8,1
7989-AWGEH,Hombre,71,Sí,Sí,2024,3,31,49
4373-VVHQL,Hombre,37,No,No,2023,11,24,1
4559-UWIHT,Hombre,66,,,2023,7,8,14
5766-ZJYBB,Hombre,63,No,No,2024,7,14,1
7268-IGMFD,Hombre,68,No,No,2023,6,3,18
1846-XWOQN,Mujer,71,No,No,2024,2,4,1
0235-KGSLC,Mujer,68,,No,2023,2,13,1
6650-BWFRT,Mujer,44,Sí,No,2023,10,22,72
9570-KYEUA,Hombre,53,No,No,2023,12,6,64
6993-YGFJV,Hombre,38,Sí,No,2023,7,25,69
2712-SYWAY,Mujer,47,No,No,2024,8,21,1
0730-BGQGF,Hombre,25,Sí,Sí,2024,5,24,71
5498-IBWPI,Mujer,32,Sí,Sí,2023,4,29,66
9101-NTIXF,Hombre,64,No,,2023,9,20,2
2300-RQGOI,Mujer,70,No,No,2024,6,9,38
0013-SMEOE,Mujer,21,Sí,No,2023,7,24,71
9314-QDMDW,Hombre,62,No,,2024,3,28,11
9308-ANMVE,Hombre,65,No,Sí,2023,12,30,47
2884-GBPFB,Mujer,55,Sí,No,2024,3,25,35
3757-NJYBX,Hombre,74,Sí,,2024,3,27,32
3413-DHLPB,Hombre,22,Sí,Sí,2024,6,7,60
7649-PHJVR,Hombre,60,,No,2024,1,3,11
6114-TCFID,Mujer,48,No,No,2024,8,8,29
3787-TRIAL,Hombre,40,Sí,Sí,2023,8,31,21
2573-GYRUU,Hombre,73,Sí,No,2023,8,16,48
5156-UMKOW,Mujer,25,No,Sí,2023,5,1,3
1247-QBVSH,Mujer,49,Sí,Sí,2023,3,21,43
6734-GMPVK,Hombre,23,No,No,2024,7,22,5
9822-OAOVB,Mujer,65,No,,2024,2,22,1
6161-ERDGD,Hombre,52,Sí,Sí,2024,8,9,71
1226-JZNKR,Mujer,29,Sí,Sí,2023,7,10,8
7318-EIVKO,Hombre,50,No,No,2024,4,30,8
3771-PZOBW,Hombre,56,No,No,2023,5,21,20
5136-KCKGI,Mujer,57,Sí,Sí,2023,5,18,33
8231-BSWXX,Hombre,43,No,No,2023,7,7,71
6486-LHTMA,Mujer,66,Sí,No,2024,5,14,31
4083-BFNYK,Mujer,65,Sí,No,2023,12,30,38
3722-WPXTK,Hombre,62,No,No,2024,7,6,1
7389-KBFIT,Mujer,29,Sí,Sí,2024,4,26,2
7176-WIONM,Mujer,47,Sí,No,2024,6,26,12
5141-ZUVBH,Mujer,25,No,Sí,2024,6,21,9
1089-HDMKP,Hombre,38,No,,2024,5,27,11
7623-HKYRK,Hombre,40,No,Sí,2023,11,11,6
0310-SUCIN,Mujer,72,Sí,No,2023,6,5,71
5197-PYEPU,Mujer,26,Sí,,2023,4,30,42
2929-ERCFZ,Mujer,59,,Sí,2023,5,7,8
7548-SEPYI,Mujer,24,No,No,2024,2,29,5
8835-VSDSE,Mujer,56,Sí,No,2023,8,24,2
6619-RPLQZ,Mujer,72,Sí,Sí,2024,6,24,45
3275-RHRNE,Hombre,75,Sí,Sí,2023,1,2,28
3503-TYDAY,Mujer,61,Sí,No,2024,7,3,43
6901-GOGZG,Hombre,26,No,Sí,2023,10,3,60
1623-NLDOT,Mujer,64,Sí,No,2023,4,26,42
7021-XSNYE,Hombre,64,Sí,,2023,12,24,7
9621-OUPYD,Mujer,25,Sí,No,2023,9,3,25
9898-KZQDZ,Mujer,41,Sí,Sí,2023,8,31,40
8982-NHAVY,Hombre,74,No,No,2024,7,6,27
4307-KWMXE,Hombre,21,No,No,2023,6,24,10
0141-YEAYS,Mujer,30,No,No,2023,12,4,27
2450-ZKEED,Mujer,75,No,No,2024,8,28,11
3694-DELSO,Hombre,72,Sí,Sí,2023,9,5,4
3893-JRNFS,Hombre,36,No,No,2023,11,20,68
9603-OAIHC,Hombre,66,No,No,2024,8,28,1
1133-KXCGE,Mujer,61,No,No,2024,7,30,18
5236-PERKL,Mujer,68,No,No,2023,3,22,57
0142-GVYSN,Hombre,30,No,No,2024,8,12,26
1049-FYSYG,Mujer,65,Sí,No,2023,7,30,17
7854-FOKSF,Hombre,37,No,No,2023,2,26,1
2519-FAKOD,Hombre,61,No,Sí,2024,7,21,38
8406-LNMHF,Hombre,36,Sí,,2024,7,2,59
1821-BUCWY,Hombre,60,No,No,2023,8,10,30
8263-JQAIK,Hombre,48,No,No,2024,8,24,2
0023-UYUPN,Mujer,56,Sí,No,2024,4,24,50
8314-DPQHL,Hombre,75,,No,2023,3,26,9
1465-WCZVT,Mujer,42,Sí,Sí,2023,1,23,3
9481-SFCQY,Mujer,54,No,Sí,2023,1,30,14
6360-SVNWV,Mujer,58,No,No,2023,3,3,31
0567-GGCAC,Mujer,44,No,,2024,2,29,7
7089-IVVAZ,Mujer,50,No,No,2024,3,7,8
8884-MRNSU,Hombre,21,Sí,,2023,3,31,17
2171-UDMFD,Hombre,24,Sí,Sí,2023,6,2,32
9050-IKDZA,Mujer,74,No,No,2024,1,25,2
2205-YMZZJ,Hombre,69,No,No,2024,5,20,7
9802-CAQUT,Mujer,55,Sí,Sí,2024,3,14,72
1254-IZEYF,Mujer,73,No,No,2023,3,22,31
0187-WZNAB,Mujer,42,Sí,Sí,2023,1,16,27
9492-TOKRI,Mujer,24,No,No,2023,9,12,18
1475-VWVDO,Hombre,26,No,No,2023,4,15,7
9221-OTIVJ,Mujer,45,No,No,2023,8,28,14
1357-MVDOZ,Hombre,40,Sí,Sí,2023,9,10,11
7602-MVRMB,Mujer,31,Sí,Sí,2024,4,27,72
3325-FUYCG,Hombre,20,Sí,Sí,2023,1,2,28
5908-QMGOE,Hombre,56,No,No,2023,12,24,15
1197-BVMVG,Mujer,67,No,No,2024,3,1,4
5406-KGRMX,Mujer,52,No,No,2024,4,25,71
8481-YYXWG,Mujer,62,No,No,2024,5,4,5
5968-HYJRZ,Hombre,26,Sí,Sí,2023,9,4,47
5198-EFNBM,Hombre,45,Sí,No,2023,5,6,57
7516-GMHUV,Hombre,48,Sí,No,2024,7,27,50
7140-ADSMJ,Hombre,45,No,No,2024,5,31,8
2230-XTUWL,Mujer,51,Sí,Sí,2024,8,21,48
7706-YLMQA,Mujer,71,No,No,2023,10,21,70
2585-KTFRE,Hombre,48,No,Sí,2023,1,21,1
7994-UYIVZ,Hombre,24,Sí,No,2023,2,28,8
2609-IAICY,Mujer,55,No,No,2023,12,14,1
1740-CSDJP,Hombre,60,No,,2023,3,5,1
7717-BICXI,Hombre,63,Sí,Sí,2023,6,5,60
6559-RAKOZ,Hombre,25,Sí,Sí,2023,4,28,49
2636-OHFMN,Hombre,46,Sí,No,2023,2,3,4
4716-MRVEN,Mujer,59,No,No,2023,8,1,29
2143-LJULT,Mujer,56,Sí,No,2023,3,4,67
1323-OOEPC,Mujer,69,Sí,No,2024,1,21,53
3200-MNQTF,Hombre,24,,No,2024,5,10,67
6164-HXUGH,Mujer,75,Sí,Sí,2024,6,21,6
5630-IXDXV,Mujer,63,No,No,2024,5,30,47
0320-DWVTU,Mujer,73,No,No,2023,1,22,53
9135-MGVPY,Hombre,21,Sí,No,2024,2,20,69
1212-GLHMD,Hombre,35,No,No,2023,7,8,3
7878-JGDKK,Hombre,46,No,No,2023,10,8,4
1088-AUUZZ,Hombre,75,Sí,Sí,2023,3,21,56
0397-GZBBC,Hombre,73,Sí,No,2024,4,8,59
6614-YWYSC,Hombre,33,Sí,No,2023,12,29,61
9588-OZDMQ,Mujer,71,Sí,No,2024,7,3,2
7641-EUYET,Hombre,28,Sí,Sí,2024,5,27,46
6476-EPYZR,Hombre,42,Sí,Sí,2024,4,8,12
9921-ZVRHG,Mujer,47,No,No,2023,2,21,14
1174-FGIFN,Mujer,34,Sí,Sí,2024,4,5,28
6620-HVDUJ,Hombre,25,No,No,2024,4,11,24
4701-MLJPN,Hombre,24,No,No,2023,12,10,31
1032-MAELW,Mujer,60,Sí,Sí,2023,8,31,68
7641-TQFHN,Hombre,38,,Sí,2023,6,23,39
1552-TKMXS,Mujer,61,Sí,No,2024,3,28,42
9206-GVPEQ,Hombre,46,Sí,No,2023,6,14,13
8622-ZLFKO,Mujer,22,Sí,,2024,8,4,6
1596-BBVTG,Hombre,53,No,No,2024,7,24,35
6188-UXBBR,Mujer,46,Sí,No,2024,6,8,38
2333-KWEWW,Hombre,61,No,No,2024,1,31,18
5702-SKUOB,Mujer,30,Sí,No,2023,2,15,4
1134-YWTYF,Hombre,33,Sí,,2024,8,27,27
6061-GWWAV,Hombre,42,No,,2023,5,31,41
0679-TDGAK,Hombre,23,Sí,Sí,2024,3,24,50
6585-WCEWR,Hombre,43,Sí,Sí,2024,5,22,72
9067-YGSCA,Mujer,43,No,No,2024,5,15,70
9067-SQTNS,Hombre,21,,Sí,2023,2,5,44
8433-WXGNA,Hombre,39,No,No,2024,3,8,2
1776-SPBWV,Mujer,21,Sí,Sí,2023,1,30,34
8735-SDUFN,Mujer,51,Sí,No,2023,10,1,72
9668-PUGNU,Hombre,63,Sí,No,2023,4,3,71
9405-GPBBG,Mujer,48,No,No,2023,12,16,64
1926-QUZNN,Mujer,51,Sí,No,2024,4,25,72
3707-GNWHM,Hombre,44,No,No,2024,6,9,1
7016-NVRIC,Hombre,51,Sí,No,2023,10,25,29
5829-NVSQN,Mujer,51,,No,2024,3,29,23
9565-AXSMR,Hombre,26,Sí,Sí,2024,7,1,52
8922-LIEGH,Mujer,48,No,,2023,4,4,25
8869-LIHMK,Mujer,69,No,No,2023,9,15,64
8245-UMPYT,Mujer,73,No,,2023,3,22,16
5186-SAMNZ,Hombre,72,No,No,2024,2,7,1
0447-RXSGD,Hombre,50,No,No,2023,5,30,24
4927-WWOOZ,Hombre,37,Sí,No,2023,6,8,2
5788-YPOEG,Mujer,42,Sí,Sí,2023,2,17,34
5373-SFODM,Hombre,34,Sí,No,2023,2,22,36
0661-KBKPA,Hombre,49,Sí,Sí,2023,4,24,53
9081-WWXKP,Mujer,56,Sí,Sí,2024,7,30,47
0784-ZQJZX,Hombre,38,No,Sí,2023,11,29,72
3133-PZNSR,Hombre,46,Sí,Sí,2024,6,24,72
5766-ZJYBB,Hombre,63,No,No,2024,7,14,1
8931-GJJIQ,Mujer,75,No,No,2023,9,1,9
7083-MIOPC,Mujer,27,No,No,2023,9,12,72
4277-PVRAN,Mujer,60,No,No,2023,7,21,8
0022-TCJCI,Hombre,43,No,No,2024,1,14,45
0722-SVSFK,Mujer,28,No,No,2023,2,2,7
3612-YVGSJ,Mujer,31,Sí,No,2024,7,17,71
9825-YCXWZ,Mujer,65,No,,2024,8,9,41
5397-NSKQG,Hombre,43,Sí,Sí,2024,5,14,67
8565-HBFNN,Hombre,54,Sí,No,2024,7,2,69
2000-DHJUY,Mujer,54,Sí,No,2023,11,25,70
0203-HHYIJ,Hombre,53,No,No,2023,10,4,25
8670-ERCJH,Hombre,73,No,,2023,2,1,72
7758-UJWYS,Hombre,44,Sí,Sí,2024,3,6,34
2050-ONYDQ,Mujer,26,Sí,Sí,2023,10,29,65
7055-JCGNI,Mujer,49,No,No,2024,8,9,70
0739-UUAJR,Mujer,25,Sí,Sí,2023,3,9,72
4826-DXMUP,Hombre,61,No,Sí,2023,3,20,35
0952-KMEEH,Hombre,20,No,No,2023,3,7,13
7285-KLOTR,Mujer,53,Sí,No,2023,5,8,12
0654-PQKDW,Mujer,74,Sí,Sí,2023,3,8,62
7175-NTIXE,Mujer,45,No,No,2024,4,3,25
7963-SHNDT,Mujer,47,No,No,2023,5,8,52
9796-BPKIW,Hombre,32,No,,2023,11,3,8
0188-GWFLE,Hombre,52,No,No,2023,7,15,2
8129-GMVGI,Mujer,75,Sí,Sí,2024,4,15,56
2160-GPFXD,Hombre,74,Sí,Sí,2023,1,25,54
2882-DDZPG,Mujer,40,No,No,2023,2,25,12
3547-LQRIK,Mujer,69,Sí,No,2024,3,29,47
9137-NOQKA,Hombre,58,No,No,2024,2,28,2
5843-TTHGI,Mujer,62,No,No,2023,9,27,18
1849-RJYIG,Mujer,64,No,No,2023,10,6,8
8868-GAGIO,Hombre,65,Sí,No,2024,7,2,45
4061-UKJWL,Hombre,27,No,No,2023,9,19,3
5380-XPJNZ,Mujer,49,No,No,2023,5,30,38
8263-QMNTJ,Hombre,20,Sí,No,2024,7,21,72
8178-EYZUO,Hombre,58,No,No,2023,7,6,46
3230-JCNZS,Mujer,22,Sí,Sí,2023,6,4,71
0277-ORXQS,Hombre,69,Sí,Sí,2023,7,28,66
5130-IEKQT,Hombre,40,No,No,2024,7,2,25
3230-WYKIR,Hombre,66,No,No,2024,8,27,18
7996-BPXHY,Mujer,44,Sí,Sí,2023,10,7,13
3227-WLKLI,Mujer,23,Sí,Sí,2023,6,3,65
0407-BDJKB,Hombre,72,Sí,No,2024,1,26,60
2266-FUBDZ,Hombre,56,,Sí,2023,1,19,15
8237-ULIXL,Mujer,22,Sí,No,2023,1,26,72
9600-UDOPK,Hombre,32,Sí,No,2023,7,5,30
8216-AZUUZ,Mujer,30,Sí,Sí,2024,3,20,42
9153-BTBVV,Mujer,26,Sí,No,2023,1,29,71
4074-SJFFA,Mujer,40,No,No,2024,4,26,1
3269-ATYWD,Hombre,45,No,No,2024,3,27,39
5186-PEIZU,Mujer,27,No,No,2023,5,31,35
1074-AMIOH,Mujer,73,Sí,Sí,2023,4,24,53
4910-GMJOT,Mujer,42,No,No,2024,3,9,1
0354-WYROK,Mujer,46,Sí,Sí,2023,9,22,31
4361-FEBGN,Hombre,30,No,,2023,10,20,48
7748-UMTRK,Mujer,42,No,Sí,2023,5,7,30
0380-ZCSBI,Hombre,34,No,No,2024,4,10,10
7145-FEJWU,Mujer,48,No,Sí,2024,6,3,12
6463-MVYRY,Mujer,23,No,No,2024,7,1,57
3969-JQABI,Mujer,42,Sí,No,2023,3,3,58
9624-EGDEQ,Mujer,68,No,No,2024,1,10,37
1051-EQPZR,Mujer,35,Sí,Sí,2023,7,29,44
5849-ASHZJ,Hombre,73,No,Sí,2023,2,3,27
5780-INQIK,Mujer,30,No,No,2023,9,6,8
7576-OYWBN,Hombre,46,No,No,2024,4,23,3
4526-ZJJTM,Mujer,27,Sí,No,2024,7,27,25
8384-FZBJK,Mujer,66,Sí,Sí,2023,9,22,57
3750-RNQKR,Mujer,32,No,No,2023,6,13,12
0962-CQPWQ,Mujer,39,Sí,Sí,2023,4,27,62
3096-YXENJ,Mujer,73,Sí,No,2023,11,20,65
1265-BCFEO,Mujer,64,Sí,No,2024,6,6,71
5837-LXSDN,Mujer,26,Sí,Sí,2023,6,22,21
5945-AZYHT,Hombre,23,Sí,No,2024,6,2,71
8325-QRPZR,Mujer,45,No,No,2023,2,3,7
6384-VMJHP,Mujer,33,No,No,2024,4,21,72
2262-SLNVK,Mujer,73,No,No,2024,5,10,1
7730-CLDSV,Mujer,72,Sí,Sí,2024,2,25,72
1135-HIORI,Mujer,43,Sí,Sí,2023,9,6,64
0164-APGRB,Mujer,43,No,No,2024,1,26,72
6481-ESCNL,Mujer,60,No,No,2023,7,10,29
1324-NLTJE,Mujer,73,No,No,2023,6,25,15
1790-NESIO,Mujer,66,No,No,2023,5,30,13
1550-EENBN,Mujer,66,No,No,2023,12,4,31
5539-TMZLF,Hombre,54,No,No,2024,7,24,1
4323-SADQS,Hombre,57,Sí,Sí,2023,11,14,7
4446-BZKHU,Hombre,39,Sí,No,2023,12,22,61
5202-IVJNU,Mujer,32,,Sí,2023,12,8,39
5976-JCJRH,Hombre,58,Sí,No,2024,1,29,10
8198-RKSZG,Mujer,75,Sí,Sí,2023,10,7,14
0137-OCGAB,Mujer,26,No,No,2023,2,21,1
3351-NQLDI,Mujer,41,Sí,Sí,2023,10,28,67
9297-EONCV,Mujer,71,No,No,2023,10,27,72
7593-JNWRU,Hombre,64,Sí,Sí,2024,5,3,6
4588-YBNIB,Mujer,52,No,No,2023,1,1,1
1069-QJOEE,Hombre,74,Sí,Sí,2023,4,27,25
3336-JORSO,Mujer,29,No,No,2024,1,26,33
7799-DSEWS,Hombre,62,No,No,2024,8,30,18
8766-PAFNE,Hombre,41,Sí,No,2024,4,10,71
5315-CKEQK,Hombre,67,Sí,Sí,2024,4,10,28
3130-ICDUP,Mujer,56,No,Sí,2023,9,3,2
0820-FNRNX,Hombre,72,Sí,Sí,2024,4,11,17
0880-FVFWF,Hombre,51,No,No,2023,10,29,56
4611-ANLQC,Mujer,21,Sí,No,2024,1,30,60
4213-HKBJO,Mujer,52,No,No,2023,3,3,33
2792-LSHWX,Mujer,35,No,No,2023,5,24,1
5028-GZLDO,Hombre,29,No,No,2024,4,3,2
0014-BMAQU,Hombre,72,Sí,No,2023,2,27,63
6861-XWTWQ,Hombre,44,Sí,No,2024,2,4,7
9018-PCIOK,Mujer,42,No,No,2023,2,3,55
4837-QUSFT,Mujer,42,,No,2024,4,25,65
6877-TJMBR,Hombre,73,Sí,No,2023,3,23,1
9953-ZMKSM,Hombre,28,No,No,2023,6,28,63
0907-HQNTS,Mujer,33,Sí,No,2023,3,18,70
7665-NKLAV,Mujer,24,Sí,Sí,2023,3,4,36
6769-DCQLI,Hombre,52,,No,2024,7,27,52
2433-KMEAS,Hombre,51,No,No,2023,10,5,22
4391-LNRXK,Hombre,57,No,No,2024,3,20,22
8250-ZNGGW,Mujer,51,No,No,2024,7,11,5
2195-ZRVAX,Mujer,72,Sí,No,2024,8,9,47
3550-SAHFP,Mujer,33,No,No,2023,9,1,33
2011-TRQYE,Hombre,34,No,No,2024,6,5,18
8562-GHPPI,Mujer,32,No,No,2023,8,1,1
5893-PYOLZ,Hombre,57,No,No,2023,9,2,56
4986-MXSFP,Mujer,39,No,No,2023,4,21,2
6131-FOYAS,Hombre,69,No,No,2024,8,9,35
3027-YNWZU,Mujer,50,Sí,No,2023,5,30,64
5609-IMCGG,Mujer,46,No,No,2023,2,10,15
4873-ILOLJ,Hombre,51,No,No,2023,5,30,24
4727-MCYZG,Hombre,43,No,No,2024,8,30,1
9481-WHGWY,Mujer,22,Sí,Sí,2023,10,31,70
2725-KXXWT,Hombre,52,Sí,No,2023,7,7,1
9565-DJPIB,Mujer,44,No,Sí,2023,9,17,4
4328-VUFWD,Mujer,54,,No,2023,7,25,39
3301-LSLWQ,Mujer,30,No,No,2023,1,30,29
7473-ZBDSN,Mujer,56,Sí,Sí,2023,3,17,14
3166-PNEOF,Mujer,32,No,No,2024,8,20,61
5639-NTUPK,Hombre,45,No,Sí,2023,2,4,13
8780-YRMTT,Mujer,49,No,No,2023,3,17,66
8348-HFYIV,Hombre,72,No,No,2023,6,1,2
5140-FOMCQ,Mujer,74,Sí,No,2024,4,7,59
6242-SGYTS,Hombre,20,Sí,,2024,4,21,62
8166-ORCHU,Hombre,48,Sí,No,2023,7,3,33
8414-OOEEL,Hombre,60,No,,2023,4,19,66
8454-AATJP,Mujer,72,No,No,2024,8,3,72
6849-WLEYG,Hombre,67,No,Sí,2023,7,8,1
4659-NZRUF,Mujer,65,No,No,2024,8,6,19
4531-AUZNK,Mujer,25,Sí,Sí,2023,2,8,51
4063-EIKNQ,Hombre,25,Sí,Sí,2024,8,18,11
4191-XOVOM,Hombre,43,No,No,2023,6,26,63
2150-OEGBV,Hombre,65,No,No,2024,2,29,27
8429-XIBUM,Hombre,34,No,No,2024,3,16,22
1855-CFULU,Mujer,49,No,,2023,12,5,4
4878-BUNFV,Hombre,34,,,2023,1,30,42
1872-EBWSC,Mujer,55,No,No,2024,2,21,29
2608-BHKFN,Mujer,43,No,No,2023,5,3,4
7026-YMSBE,Hombre,23,No,No,2023,2,2,30
7341-LXCAF,Hombre,27,Sí,No,2024,2,22,4
6997-UVGOX,Hombre,29,Sí,Sí,2024,2,4,71
9674-EHPPG,Hombre,49,Sí,No,2024,2,2,46
9462-MJUAW,Hombre,24,No,No,2024,5,8,4
8128-YVJRG,Mujer,64,No,No,2023,5,4,7
5440-VHLUL,Hombre,24,No,No,2023,9,9,69
5781-BKHOP,Mujer,66,Sí,No,2023,11,28,72
4283-FUTGF,Hombre,60,No,No,2024,1,30,19
5213-TWWJU,Hombre,22,No,No,2023,3,2,28
1569-TTNYJ,Hombre,72,Sí,No,2023,5,27,5
8628-MFKAX,Mujer,63,Sí,No,2023,3,23,72
2397-BRLOM,Hombre,64,,Sí,2023,12,23,8
7629-WIXZF,Mujer,70,No,No,2024,8,4,7
5445-GLVOT,Mujer,35,No,,2024,8,4,22
3976-HXHCE,Hombre,70,No,No,2023,6,10,72
1640-PLFMP,Mujer,28,No,No,2023,3,13,1
2466-NEJOJ,Hombre,62,Sí,Sí,2023,9,27,8
0254-KCJGT,Hombre,36,Sí,No,2023,11,23,52
5472-CVMDX,Mujer,65,No,No,2023,6,17,68
6461-SZMCV,Mujer,47,Sí,No,2023,11,10,71
8150-QUDFX,Hombre,73,No,No,2023,5,26,2
9508-ILZDG,Mujer,45,No,No,2024,8,31,34
2346-DJQTB,Mujer,56,No,No,2024,1,29,35
1697-LYYYX,Mujer,54,Sí,Sí,2023,5,6,61
1942-OQFRW,Hombre,24,No,No,2023,3,12,1
4749-VFKVB,Mujer,30,No,No,2024,4,14,1
9640-ZSLDC,Mujer,47,Sí,Sí,2023,9,14,53
4231-LZUYM,Mujer,44,Sí,No,2023,6,16,72
7598-UAASY,Hombre,74,Sí,No,2024,8,31,2
7938-OUHIO,Hombre,23,No,No,2023,11,10,3
8510-AWCXC,Mujer,26,No,No,2024,7,9,13
6128-AQBMT,Hombre,66,Sí,No,2024,2,2,41
3594-BDSOA,Mujer,26,Sí,,2023,3,9,24
0431-APWVY,Mujer,40,Sí,,2024,6,10,28
5133-VRSAB,Hombre,72,No,No,2024,4,29,8
5996-DAOQL,Hombre,69,No,No,2023,8,21,1
6838-YAUVY,Mujer,43,No,No,2023,2,24,54
0484-JPBRU,Hombre,43,No,No,2024,8,1,41
7883-ROJOC,Mujer,63,Sí,No,2023,4,3,19
0244-LGNFY,Mujer,28,Sí,Sí,2023,11,4,72
7274-CGTOD,Hombre,21,No,No,2023,1,31,62
4295-YURET,Mujer,59,Sí,Sí,2023,11,6,56
3426-NIYYL,Hombre,41,No,No,2024,8,26,15
8225-BTJAU,Hombre,35,No,No,2023,10,16,10
4635-EJYPD,Hombre,49,Sí,Sí,2023,9,7,32
1866-ZSLJM,Hombre,74,No,No,2024,6,6,21
4636-TVXVG,Hombre,30,Sí,Sí,2023,7,16,62
4236-UJPWO,Mujer,51,No,No,2023,6,9,2
9392-XBGTD,Hombre,52,No,Sí,2024,5,7,27
3387-VATUS,Hombre,46,No,No,2023,3,9,5
6402-SSEJG,Mujer,38,No,No,2024,1,24,25
1143-NMNQJ,Mujer,40,No,No,2024,8,19,2
1169-SAOCL,Hombre,28,No,No,2023,4,8,49
1110-KYLGQ,Mujer,22,,No,2023,1,30,63
9929-PLVPA,Mujer,45,No,Sí,2023,6,1,4
3518-PZXZQ,Mujer,25,Sí,No,2023,7,23,1
2371-JUNGC,Hombre,39,No,No,2024,3,21,11
7693-QPEFS,Hombre,53,No,No,2024,6,4,52
0924-BJCRC,Mujer,31,Sí,No,2024,6,3,60
5074-FBGHB,Hombre,42,No,No,2023,8,15,64
2351-BKRZW,Mujer,68,Sí,Sí,2023,3,25,43
4455-BFSPD,Mujer,67,Sí,No,2023,4,3,61
0415-MOSGF,Mujer,28,No,No,2024,5,6,1
1724-BQUHA,Hombre,51,No,No,2024,4,2,5
3948-KXDUF,Hombre,47,No,,2024,7,22,66
2323-ARSVR,Hombre,44,Sí,No,2024,4,14,67
0815-MFZGM,Mujer,29,Sí,No,2024,3,9,42
4826-XTSOH,Hombre,49,Sí,No,2024,7,26,1
5480-XTFFL,Mujer,75,Sí,Sí,2023,12,18,31
8295-FHIVV,Hombre,68,No,No,2024,6,10,7
2495-INZWQ,Hombre,67,No,No,2023,1,5,4
9086-YJYXS,Hombre,63,Sí,Sí,2024,7,28,34
1179-INLAT,Hombre,50,,No,2024,3,20,3
7909-FIOIY,Mujer,26,Sí,Sí,2024,2,24,19
4139-SUGLD,Hombre,71,Sí,Sí,2023,2,6,31
6857-VWJDT,Mujer,54,No,No,2023,6,8,1
6351-SCJKT,Hombre,44,No,No,2024,1,4,3
5468-BPMMO,Hombre,48,Sí,No,2024,3,21,46
5624-BQSSA,Mujer,21,No,No,2023,3,17,1
0197-PNKNK,Mujer,42,Sí,Sí,2024,4,20,69
2439-QKJUL,Hombre,50,No,No,2023,5,29,5
1194-SPVSP,Hombre,59,No,No,2023,10,23,1
9534-NSXEM,Hombre,40,No,,2023,4,25,26
2408-WITXK,Mujer,69,No,No,2024,1,2,10
8929-KSWIH,Hombre,70,No,No,2024,7,30,25
2250-IVBWA,Hombre,55,Sí,Sí,2023,4,23,64
1810-MVMAI,Hombre,45,Sí,Sí,2024,5,30,30
9506-UXUSK,Hombre,35,No,No,2023,8,20,13
1229-RCALF,Mujer,32,,No,2023,11,20,64
3572-UOLYZ,Mujer,63,No,Sí,2023,10,26,46
1429-UYJSV,Mujer,53,,No,2024,3,7,12
5577-OTWWW,Mujer,70,No,,2023,5,2,15
6100-QQHEB,Hombre,69,Sí,Sí,2024,6,22,17
9880-TDQAC,Mujer,29,Sí,Sí,2024,6,7,72
6366-XIVKZ,Mujer,24,Sí,Sí,2024,2,8,13
3470-OBUET,Mujer,55,Sí,Sí,2024,2,24,67
2770-NSVDG,Hombre,61,Sí,No,2023,9,2,24
9375-MHRRS,Hombre,43,No,No,2024,1,25,6
2634-HCZGT,Hombre,32,Sí,,2024,4,9,53
7503-QQRVF,Hombre,75,Sí,No,2024,6,20,16
4860-YZGZM,Hombre,48,No,No,2024,5,18,10
6599-GZWCM,Mujer,36,No,No,2023,6,10,13
2691-NZETQ,Hombre,59,No,,2023,1,6,9
4404-HIBDJ,Mujer,25,No,No,2024,4,20,25
5533-NHFRF,Hombre,42,No,No,2024,6,13,7
7284-ZZLOH,Hombre,46,Sí,No,2023,2,16,45
7037-MTYVW,Hombre,49,Sí,Sí,2023,9,24,38
4760-THGOT,Mujer,31,Sí,No,2023,8,20,43
7295-JOMMD,Mujer,64,No,Sí,2024,5,31,4
4016-BJKTZ,Mujer,40,No,No,2023,4,20,25
6584-VQMYT,Hombre,31,No,,2024,5,7,27
9838-BFCQT,Hombre,54,Sí,Sí,2023,2,28,72
2790-XUYMV,Hombre,69,No,Sí,2023,3,3,71
0581-MDMPW,Mujer,23,No,No,2023,4,22,24
5013-SBUIH,Mujer,70,No,No,2024,5,3,50
1023-BQXZE,Hombre,59,No,No,2024,6,3,57
9163-GHAYE,Mujer,66,No,No,2023,5,1,15
